Generation,Population,Score,Steps,Fitness
81,27,56,1512,2.074074074074074
81,28,59,1770,1.9666666666666666
81,29,50,1250,2.0
81,30,58,2958,1.1372549019607843
81,31,55,2365,1.2790697674418605
81,32,50,2150,1.1627906976744187
81,33,56,2072,1.5135135135135136
81,34,58,2784,1.2083333333333333
81,35,49,1764,1.3611111111111112
81,36,53,1749,1.606060606060606
81,37,49,931,2.5789473684210527
81,38,56,2912,1.0769230769230769
81,39,50,1900,1.3157894736842106
81,40,53,2862,0.9814814814814815
81,41,50,2000,1.25
81,42,55,1155,2.619047619047619
81,43,54,1728,1.6875
81,44,49,2597,0.9245283018867925
81,45,58,2668,1.2608695652173914
81,46,49,1421,1.6896551724137931
81,47,53,1219,2.3043478260869565
81,48,49,1372,1.75
81,49,59,1357,2.5652173913043477
81,50,56,2464,1.2727272727272727
81,51,51,1581,1.6451612903225807
81,52,56,1736,1.8064516129032258
81,53,57,2109,1.5405405405405406
81,54,49,2156,1.1136363636363635
81,55,59,1298,2.6818181818181817
81,56,56,3136,1.0
81,57,50,2350,1.0638297872340425
81,58,58,2610,1.288888888888889
81,59,59,1947,1.7878787878787878
81,60,52,2288,1.1818181818181819
81,61,59,2537,1.372093023255814
81,62,52,2860,0.9454545454545454
81,63,51,2142,1.2142857142857142
81,64,57,2280,1.425
81,65,53,1590,1.7666666666666666
81,66,56,3136,1.0
81,67,55,1925,1.5714285714285714
81,68,51,1989,1.3076923076923077
81,69,59,1652,2.107142857142857
81,70,59,2596,1.3409090909090908
81,71,58,2204,1.5263157894736843
81,72,56,1736,1.8064516129032258
81,73,57,1767,1.8387096774193548
81,74,59,1121,3.1052631578947367
81,75,53,1060,2.65
81,76,53,1855,1.5142857142857142
81,77,58,1682,2.0
81,78,59,2891,1.2040816326530612
81,79,52,1612,1.6774193548387097
81,80,57,1254,2.590909090909091
81,81,57,1425,2.28
81,82,55,2310,1.3095238095238095
81,83,55,2530,1.1956521739130435
81,84,58,2784,1.2083333333333333
81,85,58,2668,1.2608695652173914
81,86,58,3248,1.0357142857142858
81,87,55,1265,2.391304347826087
81,88,50,1950,1.2820512820512822
81,89,50,2000,1.25
81,90,53,1643,1.7096774193548387
81,91,54,1080,2.7
81,92,58,2784,1.2083333333333333
81,93,55,1320,2.2916666666666665
81,94,57,1938,1.6764705882352942
81,95,55,2255,1.3414634146341464
81,96,51,1989,1.3076923076923077
81,97,50,2700,0.9259259259259259
81,98,55,1870,1.6176470588235294
81,99,58,2378,1.4146341463414633
82,0,51,2397,1.0851063829787233
82,1,50,1450,1.7241379310344827
82,2,59,1298,2.6818181818181817
82,3,58,3074,1.0943396226415094
82,4,52,1092,2.4761904761904763
82,5,51,1173,2.217391304347826
82,6,58,1102,3.0526315789473686
82,7,49,1421,1.6896551724137931
82,8,53,1113,2.5238095238095237
82,9,58,2610,1.288888888888889
82,10,55,1320,2.2916666666666665
82,11,50,1550,1.6129032258064515
82,12,52,2496,1.0833333333333333
82,13,51,1683,1.5454545454545454
82,14,51,2142,1.2142857142857142
82,15,51,2652,0.9807692307692307
82,16,56,2520,1.2444444444444445
82,17,51,1530,1.7
82,18,53,2597,1.0816326530612246
82,19,53,1431,1.962962962962963
82,20,55,1485,2.037037037037037
82,21,49,2352,1.0208333333333333
82,22,56,2968,1.0566037735849056
82,23,55,1870,1.6176470588235294
82,24,51,1989,1.3076923076923077
82,25,54,1026,2.8421052631578947
82,26,51,1020,2.55
82,27,51,2397,1.0851063829787233
82,28,53,1643,1.7096774193548387
82,29,57,2679,1.2127659574468086
82,30,58,2320,1.45
82,31,57,2337,1.3902439024390243
82,32,59,1711,2.0344827586206895
82,33,57,2508,1.2954545454545454
82,34,57,1767,1.8387096774193548
82,35,50,1050,2.380952380952381
82,36,51,2295,1.1333333333333333
82,37,50,2500,1.0
82,38,55,1650,1.8333333333333333
82,39,59,2891,1.2040816326530612
82,40,54,1566,1.8620689655172413
82,41,51,2856,0.9107142857142857
82,42,54,2700,1.08
82,43,56,2744,1.1428571428571428
82,44,57,1482,2.1923076923076925
82,45,56,2128,1.4736842105263157
82,46,52,1144,2.3636363636363638
82,47,52,2392,1.1304347826086956
82,48,56,1344,2.3333333333333335
82,49,49,1176,2.0416666666666665
82,50,55,1375,2.2
82,51,56,2632,1.1914893617021276
82,52,53,1643,1.7096774193548387
82,53,50,1750,1.4285714285714286
82,54,52,2652,1.0196078431372548
82,55,58,1856,1.8125
82,56,55,1980,1.5277777777777777
82,57,51,2550,1.02
82,58,57,3135,1.0363636363636364
82,59,54,1458,2.0
82,60,55,2915,1.0377358490566038
82,61,51,1224,2.125
82,62,49,2499,0.9607843137254902
82,63,59,2242,1.5526315789473684
82,64,50,2200,1.1363636363636365
82,65,57,3135,1.0363636363636364
82,66,52,2600,1.04
82,67,53,1113,2.5238095238095237
82,68,56,2184,1.435897435897436
82,69,50,1200,2.0833333333333335
82,70,52,2444,1.1063829787234043
82,71,59,3068,1.1346153846153846
82,72,55,1870,1.6176470588235294
82,73,56,2464,1.2727272727272727
82,74,51,2040,1.275
82,75,55,2475,1.2222222222222223
82,76,54,1350,2.16
82,77,57,3078,1.0555555555555556
82,78,59,1711,2.0344827586206895
82,79,59,2065,1.6857142857142857
82,80,54,1080,2.7
82,81,54,2916,1.0
82,82,50,2700,0.9259259259259259
82,83,55,3080,0.9821428571428571
82,84,54,1350,2.16
82,85,50,1300,1.9230769230769231
82,86,54,1350,2.16
82,87,55,1540,1.9642857142857142
82,88,57,2223,1.4615384615384615
82,89,53,2968,0.9464285714285714
82,90,55,2530,1.1956521739130435
82,91,57,1995,1.6285714285714286
82,92,59,2655,1.3111111111111111
82,93,58,1972,1.7058823529411764
82,94,56,1848,1.696969696969697
82,95,52,2652,1.0196078431372548
82,96,59,2950,1.18
82,97,56,2744,1.1428571428571428
82,98,53,2703,1.0392156862745099
82,99,58,1508,2.230769230769231
83,0,59,1298,2.6818181818181817
83,1,58,1276,2.6363636363636362
83,2,55,1760,1.71875
83,3,58,2320,1.45
83,4,53,2756,1.0192307692307692
83,5,55,2200,1.375
83,6,60,2280,1.5789473684210527
83,7,54,2700,1.08
83,8,55,1705,1.7741935483870968
83,9,55,2530,1.1956521739130435
83,10,52,988,2.736842105263158
83,11,55,1925,1.5714285714285714
83,12,52,2340,1.1555555555555554
83,13,50,2600,0.9615384615384616
83,14,55,1265,2.391304347826087
83,15,57,2565,1.2666666666666666
83,16,51,2295,1.1333333333333333
83,17,52,1508,1.793103448275862
83,18,54,2484,1.173913043478261
83,19,58,2030,1.6571428571428573
83,20,50,1650,1.5151515151515151
83,21,59,2419,1.4390243902439024
83,22,56,3024,1.037037037037037
83,23,59,1770,1.9666666666666666
83,24,54,1296,2.25
83,25,50,2200,1.1363636363636365
83,26,59,1770,1.9666666666666666
83,27,51,1173,2.217391304347826
83,28,51,969,2.6842105263157894
83,29,54,1404,2.076923076923077
83,30,53,2226,1.2619047619047619
83,31,55,2365,1.2790697674418605
83,32,58,3248,1.0357142857142858
83,33,55,1815,1.6666666666666667
83,34,60,3300,1.0909090909090908
83,35,59,2242,1.5526315789473684
83,36,54,1458,2.0
83,37,55,1100,2.75
83,38,50,1300,1.9230769230769231
83,39,60,2280,1.5789473684210527
83,40,54,1296,2.25
83,41,53,2915,0.9636363636363636
83,42,51,1734,1.5
83,43,60,3240,1.1111111111111112
83,44,55,1925,1.5714285714285714
83,45,52,1716,1.5757575757575757
83,46,58,3016,1.1153846153846154
83,47,51,2754,0.9444444444444444
83,48,54,2376,1.2272727272727273
83,49,60,2880,1.25
83,50,56,2072,1.5135135135135136
83,51,60,1500,2.4
83,52,58,2668,1.2608695652173914
83,53,55,1650,1.8333333333333333
83,54,53,1749,1.606060606060606
83,55,59,2183,1.5945945945945945
83,56,52,1196,2.260869565217391
83,57,57,1254,2.590909090909091
83,58,54,1944,1.5
83,59,57,2337,1.3902439024390243
83,60,51,2499,1.0408163265306123
83,61,59,3186,1.0925925925925926
83,62,52,2756,0.9811320754716981
83,63,52,2496,1.0833333333333333
83,64,58,2320,1.45
83,65,51,2652,0.9807692307692307
83,66,54,1512,1.9285714285714286
83,67,60,2100,1.7142857142857142
83,68,60,1260,2.857142857142857
83,69,50,2200,1.1363636363636365
83,70,56,1512,2.074074074074074
83,71,51,2397,1.0851063829787233
83,72,58,2842,1.183673469387755
83,73,55,1760,1.71875
83,74,56,2520,1.2444444444444445
83,75,52,2704,1.0
83,76,57,2907,1.1176470588235294
83,77,56,1792,1.75
83,78,50,1000,2.5
83,79,53,2279,1.2325581395348837
83,80,55,1155,2.619047619047619
83,81,59,1593,2.185185185185185
83,82,50,1300,1.9230769230769231
83,83,56,1288,2.4347826086956523
83,84,55,2695,1.1224489795918366
83,85,58,2784,1.2083333333333333
83,86,54,2700,1.08
83,87,51,2142,1.2142857142857142
83,88,57,2679,1.2127659574468086
83,89,59,2478,1.4047619047619047
83,90,53,1325,2.12
83,91,52,1404,1.9259259259259258
83,92,50,2300,1.0869565217391304
83,93,59,1475,2.36
83,94,60,1320,2.727272727272727
83,95,59,1180,2.95
83,96,60,1800,2.0
83,97,53,2067,1.358974358974359
83,98,57,1140,2.85
83,99,57,1995,1.6285714285714286
84,0,60,1500,2.4
84,1,60,2100,1.7142857142857142
84,2,53,2703,1.0392156862745099
84,3,50,2250,1.1111111111111112
84,4,59,1593,2.185185185185185
84,5,58,1334,2.5217391304347827
84,6,53,1113,2.5238095238095237
84,7,54,1188,2.4545454545454546
84,8,50,2450,1.0204081632653061
84,9,60,1380,2.608695652173913
84,10,52,2080,1.3
84,11,60,2460,1.4634146341463414
84,12,52,1768,1.5294117647058822
84,13,53,1961,1.4324324324324325
84,14,60,1620,2.2222222222222223
84,15,52,1352,2.0
84,16,58,3016,1.1153846153846154
84,17,58,2842,1.183673469387755
84,18,51,2448,1.0625
84,19,57,2451,1.3255813953488371
84,20,50,2350,1.0638297872340425
84,21,60,2880,1.25
84,22,51,2295,1.1333333333333333
84,23,57,1425,2.28
84,24,59,1416,2.4583333333333335
84,25,52,1716,1.5757575757575757
84,26,60,1200,3.0
84,27,59,1357,2.5652173913043477
84,28,57,3192,1.0178571428571428
84,29,57,1083,3.0
84,30,51,1173,2.217391304347826
84,31,56,2184,1.435897435897436
84,32,51,1224,2.125
84,33,60,2460,1.4634146341463414
84,34,51,2040,1.275
84,35,53,2332,1.2045454545454546
84,36,54,2484,1.173913043478261
84,37,57,1824,1.78125
84,38,53,1007,2.789473684210526
84,39,53,1537,1.8275862068965518
84,40,58,1566,2.1481481481481484
84,41,52,1456,1.8571428571428572
84,42,52,1664,1.625
84,43,60,2580,1.3953488372093024
84,44,50,2000,1.25
84,45,54,2376,1.2272727272727273
84,46,53,2332,1.2045454545454546
84,47,60,1860,1.935483870967742
84,48,54,1188,2.4545454545454546
84,49,56,2016,1.5555555555555556
84,50,50,1200,2.0833333333333335
84,51,52,2184,1.2380952380952381
84,52,53,1749,1.606060606060606
84,53,58,2610,1.288888888888889
84,54,58,1798,1.8709677419354838
84,55,52,1404,1.9259259259259258
84,56,57,1596,2.0357142857142856
84,57,57,1482,2.1923076923076925
84,58,53,1961,1.4324324324324325
84,59,51,1785,1.457142857142857
84,60,57,1254,2.590909090909091
84,61,53,1007,2.789473684210526
84,62,59,2360,1.475
84,63,55,1265,2.391304347826087
84,64,59,1593,2.185185185185185
84,65,56,2688,1.1666666666666667
84,66,50,2100,1.1904761904761905
84,67,58,1682,2.0
84,68,53,1749,1.606060606060606
84,69,60,2400,1.5
84,70,51,2193,1.186046511627907
84,71,51,1122,2.3181818181818183
84,72,60,2220,1.6216216216216217
84,73,55,1155,2.619047619047619
84,74,58,3132,1.0740740740740742
84,75,54,1944,1.5
84,76,60,3120,1.1538461538461537
84,77,57,1254,2.590909090909091
84,78,60,3180,1.1320754716981132
84,79,55,1265,2.391304347826087
84,80,58,1334,2.5217391304347827
84,81,57,1824,1.78125
84,82,54,2862,1.0188679245283019
84,83,57,2793,1.163265306122449
84,84,53,1325,2.12
84,85,52,1560,1.7333333333333334
84,86,50,2150,1.1627906976744187
84,87,55,1705,1.7741935483870968
84,88,59,1357,2.5652173913043477
84,89,55,1595,1.896551724137931
84,90,60,1800,2.0
84,91,56,3024,1.037037037037037
84,92,56,1624,1.9310344827586208
84,93,59,3304,1.0535714285714286
84,94,54,2646,1.1020408163265305
84,95,60,1140,3.1578947368421053
84,96,56,1176,2.6666666666666665
84,97,56,2912,1.0769230769230769
84,98,51,1377,1.8888888888888888
84,99,56,1792,1.75
85,0,61,2928,1.2708333333333333
85,1,61,1159,3.210526315789474
85,2,56,2296,1.3658536585365855
85,3,58,2088,1.6111111111111112
85,4,54,1674,1.7419354838709677
85,5,59,2360,1.475
85,6,57,1710,1.9
85,7,54,2916,1.0
85,8,54,1350,2.16
85,9,59,1947,1.7878787878787878
85,10,54,1998,1.4594594594594594
85,11,58,2146,1.5675675675675675
85,12,60,2640,1.3636363636363635
85,13,61,3416,1.0892857142857142
85,14,56,1232,2.5454545454545454
85,15,57,2679,1.2127659574468086
85,16,61,2806,1.326086956521739
85,17,53,2703,1.0392156862745099
85,18,52,1560,1.7333333333333334
85,19,61,2928,1.2708333333333333
85,20,52,1664,1.625
85,21,57,2850,1.14
85,22,52,2028,1.3333333333333333
85,23,55,2255,1.3414634146341464
85,24,57,1653,1.9655172413793103
85,25,54,2430,1.2
85,26,61,1586,2.3461538461538463
85,27,55,1925,1.5714285714285714
85,28,54,1620,1.8
85,29,54,1080,2.7
85,30,54,1296,2.25
85,31,55,3080,0.9821428571428571
85,32,53,1166,2.409090909090909
85,33,52,1352,2.0
85,34,52,2652,1.0196078431372548
85,35,55,2145,1.4102564102564104
85,36,60,1200,3.0
85,37,51,2805,0.9272727272727272
85,38,55,1485,2.037037037037037
85,39,53,2597,1.0816326530612246
85,40,52,2080,1.3
85,41,58,1624,2.0714285714285716
85,42,56,1848,1.696969696969697
85,43,60,1560,2.3076923076923075
85,44,57,2166,1.5
85,45,61,2135,1.7428571428571429
85,46,58,3074,1.0943396226415094
85,47,60,1800,2.0
85,48,54,1350,2.16
85,49,51,1887,1.3783783783783783
85,50,57,1482,2.1923076923076925
85,51,52,1092,2.4761904761904763
85,52,55,1540,1.9642857142857142
85,53,58,2378,1.4146341463414633
85,54,52,2028,1.3333333333333333
85,55,56,1456,2.1538461538461537
85,56,51,2397,1.0851063829787233
85,57,60,2160,1.6666666666666667
85,58,59,2478,1.4047619047619047
85,59,61,2684,1.3863636363636365
85,60,52,2496,1.0833333333333333
85,61,58,1334,2.5217391304347827
85,62,54,2430,1.2
85,63,51,2754,0.9444444444444444
85,64,56,1512,2.074074074074074
85,65,56,1848,1.696969696969697
85,66,59,3304,1.0535714285714286
85,67,51,2295,1.1333333333333333
85,68,61,2867,1.297872340425532
85,69,59,1534,2.269230769230769
85,70,51,2346,1.108695652173913
85,71,51,2856,0.9107142857142857
85,72,56,1960,1.6
85,73,58,1798,1.8709677419354838
85,74,52,2600,1.04
85,75,61,3294,1.1296296296296295
85,76,51,1122,2.3181818181818183
85,77,61,2074,1.7941176470588236
85,78,56,1792,1.75
85,79,60,1320,2.727272727272727
85,80,61,1769,2.103448275862069
85,81,59,1534,2.269230769230769
85,82,51,2499,1.0408163265306123
85,83,55,1925,1.5714285714285714
85,84,52,1976,1.368421052631579
85,85,61,2684,1.3863636363636365
85,86,57,2964,1.0961538461538463
85,87,53,2597,1.0816326530612246
85,88,61,1159,3.210526315789474
85,89,51,1581,1.6451612903225807
85,90,52,1196,2.260869565217391
85,91,59,1652,2.107142857142857
85,92,54,1782,1.6363636363636365
85,93,59,2006,1.7352941176470589
85,94,52,1040,2.6
85,95,60,2160,1.6666666666666667
85,96,57,1311,2.4782608695652173
85,97,59,1593,2.185185185185185
85,98,57,2337,1.3902439024390243
85,99,53,2809,1.0
86,0,57,2109,1.5405405405405406
86,1,53,1908,1.4722222222222223
86,2,61,2745,1.3555555555555556
86,3,54,2646,1.1020408163265305
86,4,60,2460,1.4634146341463414
86,5,52,1560,1.7333333333333334
86,6,55,2970,1.0185185185185186
86,7,57,1938,1.6764705882352942
86,8,60,3360,1.0714285714285714
86,9,56,2128,1.4736842105263157
86,10,57,2337,1.3902439024390243
86,11,54,1242,2.347826086956522
86,12,62,3348,1.1481481481481481
86,13,58,2204,1.5263157894736843
86,14,59,1416,2.4583333333333335
86,15,56,2240,1.4
86,16,56,1456,2.1538461538461537
86,17,60,2340,1.5384615384615385
86,18,59,2301,1.5128205128205128
86,19,59,1888,1.84375
86,20,62,2914,1.3191489361702127
86,21,56,1848,1.696969696969697
86,22,53,1166,2.409090909090909
86,23,54,1998,1.4594594594594594
86,24,62,2914,1.3191489361702127
86,25,57,1938,1.6764705882352942
86,26,53,1007,2.789473684210526
86,27,62,3472,1.1071428571428572
86,28,59,2360,1.475
86,29,60,1440,2.5
86,30,60,3240,1.1111111111111112
86,31,54,2376,1.2272727272727273
86,32,53,1484,1.8928571428571428
86,33,56,2632,1.1914893617021276
86,34,52,1144,2.3636363636363638
86,35,53,1590,1.7666666666666666
86,36,56,1680,1.8666666666666667
86,37,59,1593,2.185185185185185
86,38,52,2912,0.9285714285714286
86,39,57,1083,3.0
86,40,60,3180,1.1320754716981132
86,41,54,1404,2.076923076923077
86,42,60,1740,2.0689655172413794
86,43,58,1798,1.8709677419354838
86,44,56,3080,1.018181818181818
86,45,58,2668,1.2608695652173914
86,46,58,2842,1.183673469387755
86,47,62,2542,1.5121951219512195
86,48,52,2392,1.1304347826086956
86,49,56,1176,2.6666666666666665
86,50,60,1380,2.608695652173913
86,51,62,1612,2.3846153846153846
86,52,58,2784,1.2083333333333333
86,53,53,1802,1.5588235294117647
86,54,53,1431,1.962962962962963
86,55,56,2016,1.5555555555555556
86,56,58,2262,1.4871794871794872
86,57,54,1836,1.588235294117647
86,58,57,3078,1.0555555555555556
86,59,61,2928,1.2708333333333333
86,60,61,2501,1.4878048780487805
86,61,56,2240,1.4
86,62,54,1674,1.7419354838709677
86,63,55,2365,1.2790697674418605
86,64,62,1550,2.48
86,65,60,2520,1.4285714285714286
86,66,53,1113,2.5238095238095237
86,67,58,1566,2.1481481481481484
86,68,58,2494,1.3488372093023255
86,69,57,2679,1.2127659574468086
86,70,56,1232,2.5454545454545454
86,71,57,3078,1.0555555555555556
86,72,56,3024,1.037037037037037
86,73,59,2360,1.475
86,74,52,988,2.736842105263158
86,75,56,1064,2.9473684210526314
86,76,52,1872,1.4444444444444444
86,77,55,2860,1.0576923076923077
86,78,56,2576,1.2173913043478262
86,79,56,1904,1.6470588235294117
86,80,57,1938,1.6764705882352942
86,81,56,1344,2.3333333333333335
86,82,60,1380,2.608695652173913
86,83,52,1976,1.368421052631579
86,84,62,3286,1.169811320754717
86,85,60,1740,2.0689655172413794
86,86,55,2035,1.4864864864864864
86,87,57,2337,1.3902439024390243
86,88,59,3127,1.1132075471698113
86,89,53,1908,1.4722222222222223
86,90,52,2080,1.3
86,91,52,1144,2.3636363636363638
86,92,58,3132,1.0740740740740742
86,93,54,1944,1.5
86,94,55,1705,1.7741935483870968
86,95,61,1586,2.3461538461538463
86,96,55,3025,1.0
86,97,59,2478,1.4047619047619047
86,98,55,1320,2.2916666666666665
86,99,57,1881,1.7272727272727273
87,0,56,1792,1.75
87,1,52,2028,1.3333333333333333
87,2,58,2552,1.3181818181818181
87,3,59,1357,2.5652173913043477
87,4,60,2700,1.3333333333333333
87,5,58,2146,1.5675675675675675
87,6,61,2135,1.7428571428571429
87,7,59,2596,1.3409090909090908
87,8,52,2600,1.04
87,9,61,3355,1.1090909090909091
87,10,57,3135,1.0363636363636364
87,11,62,1860,2.066666666666667
87,12,62,2356,1.631578947368421
87,13,56,1792,1.75
87,14,55,1815,1.6666666666666667
87,15,56,1120,2.8
87,16,62,1736,2.2142857142857144
87,17,56,2912,1.0769230769230769
87,18,59,1829,1.903225806451613
87,19,54,1782,1.6363636363636365
87,20,55,1045,2.8947368421052633
87,21,57,1938,1.6764705882352942
87,22,60,1800,2.0
87,23,53,1431,1.962962962962963
87,24,54,1998,1.4594594594594594
87,25,56,1512,2.074074074074074
87,26,62,3100,1.24
87,27,56,2632,1.1914893617021276
87,28,59,2655,1.3111111111111111
87,29,58,2320,1.45
87,30,54,2808,1.0384615384615385
87,31,62,3100,1.24
87,32,62,2914,1.3191489361702127
87,33,58,1102,3.0526315789473686
87,34,60,1980,1.8181818181818181
87,35,61,1159,3.210526315789474
87,36,59,3186,1.0925925925925926
87,37,52,1768,1.5294117647058822
87,38,62,1798,2.1379310344827585
87,39,60,2880,1.25
87,40,58,2958,1.1372549019607843
87,41,54,2322,1.255813953488372
87,42,61,2989,1.2448979591836735
87,43,55,1760,1.71875
87,44,59,2950,1.18
87,45,57,2850,1.14
87,46,53,1590,1.7666666666666666
87,47,54,2700,1.08
87,48,58,3074,1.0943396226415094
87,49,55,2090,1.4473684210526316
87,50,59,1593,2.185185185185185
87,51,55,1705,1.7741935483870968
87,52,60,3240,1.1111111111111112
87,53,55,1485,2.037037037037037
87,54,57,1482,2.1923076923076925
87,55,59,2006,1.7352941176470589
87,56,60,1740,2.0689655172413794
87,57,58,1740,1.9333333333333333
87,58,54,1296,2.25
87,59,52,2548,1.0612244897959184
87,60,62,1550,2.48
87,61,52,2548,1.0612244897959184
87,62,56,2240,1.4
87,63,62,3472,1.1071428571428572
87,64,61,2135,1.7428571428571429
87,65,61,1830,2.033333333333333
87,66,59,2242,1.5526315789473684
87,67,57,1083,3.0
87,68,59,2419,1.4390243902439024
87,69,57,2679,1.2127659574468086
87,70,60,2700,1.3333333333333333
87,71,58,2436,1.380952380952381
87,72,56,1624,1.9310344827586208
87,73,54,1836,1.588235294117647
87,74,52,1612,1.6774193548387097
87,75,54,1134,2.5714285714285716
87,76,59,2478,1.4047619047619047
87,77,53,1537,1.8275862068965518
87,78,56,1960,1.6
87,79,58,2900,1.16
87,80,55,1320,2.2916666666666665
87,81,62,2170,1.7714285714285714
87,82,52,2704,1.0
87,83,58,2320,1.45
87,84,60,2100,1.7142857142857142
87,85,55,2200,1.375
87,86,59,2773,1.2553191489361701
87,87,54,1296,2.25
87,88,58,1392,2.4166666666666665
87,89,52,1144,2.3636363636363638
87,90,59,3304,1.0535714285714286
87,91,59,1121,3.1052631578947367
87,92,57,2907,1.1176470588235294
87,93,62,1922,2.0
87,94,57,2850,1.14
87,95,58,3132,1.0740740740740742
87,96,61,2806,1.326086956521739
87,97,58,2030,1.6571428571428573
87,98,61,2440,1.525
87,99,52,1976,1.368421052631579
88,0,57,2793,1.163265306122449
88,1,60,3120,1.1538461538461537
88,2,60,2520,1.4285714285714286
88,3,53,2915,0.9636363636363636
